country,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
AUS,1,2,1,,3,99,1,OCEA,0,1,1571
AUS,1,2,2,,3,99,1,OCEA,0,1,801
AUS,1,2,3,,3,99,1,OCEA,0,1,4990
AUS,1,2,4,,2,99,1,OCEA,0,1,1262
AUS,1,2,5,,2,99,1,OCEA,0,1,1218
AUS,1,2,6,,2,99,1,OCEA,0,1,855
AUS,1,2,7,,2,99,1,OCEA,0,1,5129
AUS,1,2,8,,2,99,1,OCEA,0,1,3875
AUS,1,2,9,,1,99,1,OCEA,0,1,177
AUS,1,3,0,,99,99,1,OCEA,0,1,154
AUS,1,3,1,,3,0,1,OCEA,0,1,2549
AUS,1,3,2,,3,0,1,OCEA,0,1,5940
AUS,1,3,3,,3,0,1,OCEA,0,1,1409
AUS,1,3,4,,2,1,1,OCEA,0,1,750
AUS,1,3,5,,2,1,1,OCEA,0,1,1315
AUS,1,3,6,,2,1,1,OCEA,0,1,481
AUS,1,3,7,,2,1,1,OCEA,0,1,816
AUS,1,3,8,,2,1,1,OCEA,0,1,601
AUS,1,3,9,,1,1,1,OCEA,0,1,50
AUS,1,99,0,,99,99,1,OCEA,0,1,50
AUS,1,99,1,,3,99,1,OCEA,0,1,209
AUS,1,99,2,,3,99,1,OCEA,0,1,212
AUS,1,99,3,,3,99,1,OCEA,0,1,348
AUS,1,99,4,,2,99,1,OCEA,0,1,244
AUS,1,99,5,,2,99,1,OCEA,0,1,146
AUS,1,99,6,,2,99,1,OCEA,0,1,101
AUS,1,99,7,,2,99,1,OCEA,0,1,810
AUS,1,99,8,,2,99,1,OCEA,0,1,659
AUS,1,99,9,,1,99,1,OCEA,0,1,94
AUS,2,1,0,,99,99,1,OCEA,0,1,35
AUS,2,1,1,,3,99,1,OCEA,0,1,138
AUS,2,1,2,,3,99,1,OCEA,0,1,105
AUS,2,1,3,,3,99,1,OCEA,0,1,96
AUS,2,1,4,,2,99,1,OCEA,0,1,513
AUS,2,1,5,,2,99,1,OCEA,0,1,416
AUS,2,1,6,,2,99,1,OCEA,0,1,288
AUS,2,1,7,,2,99,1,OCEA,0,1,269
AUS,2,1,8,,2,99,1,OCEA,0,1,1456
AUS,2,1,9,,1,99,1,OCEA,0,1,39
AUS,2,2,0,,99,99,1,OCEA,0,1,171
AUS,2,2,1,,3,99,1,OCEA,0,1,820
AUS,2,2,2,,3,99,1,OCEA,0,1,1140
AUS,2,2,3,,3,99,1,OCEA,0,1,560
AUS,2,2,4,,2,99,1,OCEA,0,1,3794
AUS,2,2,5,,2,99,1,OCEA,0,1,3356
AUS,2,2,6,,2,99,1,OCEA,0,1,1421
AUS,2,2,7,,2,99,1,OCEA,0,1,907
AUS,2,2,8,,2,99,1,OCEA,0,1,2741
AUS,2,2,9,,1,99,1,OCEA,0,1,146
AUS,2,3,0,,99,99,1,OCEA,0,1,148
AUS,2,3,1,,3,0,1,OCEA,0,1,1681
AUS,2,3,2,,3,0,1,OCEA,0,1,7416
AUS,2,3,3,,3,0,1,OCEA,0,1,415
AUS,2,3,4,,2,1,1,OCEA,0,1,2530
AUS,2,3,5,,2,1,1,OCEA,0,1,3402
AUS,2,3,6,,2,1,1,OCEA,0,1,629
AUS,2,3,7,,2,1,1,OCEA,0,1,138
AUS,2,3,8,,2,1,1,OCEA,0,1,465
AUS,2,3,9,,1,1,1,OCEA,0,1,61
AUS,2,99,0,,99,99,1,OCEA,0,1,43
AUS,2,99,1,,3,99,1,OCEA,0,1,169
AUS,2,99,2,,3,99,1,OCEA,0,1,331
AUS,2,99,3,,3,99,1,OCEA,0,1,86
AUS,2,99,4,,2,99,1,OCEA,0,1,834
AUS,2,99,5,,2,99,1,OCEA,0,1,701
AUS,2,99,6,,2,99,1,OCEA,0,1,222
AUS,2,99,7,,2,99,1,OCEA,0,1,149
AUS,2,99,8,,2,99,1,OCEA,0,1,574
AUS,2,99,9,,1,99,1,OCEA,0,1,95
AUS,1,1,0,,99,99,1,OCEA,1,0,6949
AUS,1,1,1,,3,99,1,OCEA,1,0,67342
AUS,1,1,2,,3,99,1,OCEA,1,0,12099
AUS,1,1,3,,3,99,1,OCEA,1,0,72163
AUS,1,1,4,,2,99,1,OCEA,1,0,21949
AUS,1,1,5,,2,99,1,OCEA,1,0,24217
AUS,1,1,6,,2,99,1,OCEA,1,0,45539
AUS,1,1,7,,2,99,1,OCEA,1,0,135359
AUS,1,1,8,,2,99,1,OCEA,1,0,129483
AUS,1,1,9,,1,99,1,OCEA,1,0,5316
AUS,1,2,0,,99,99,1,OCEA,1,0,22940
AUS,1,2,1,,3,99,1,OCEA,1,0,263661
AUS,1,2,2,,3,99,1,OCEA,1,0,110078
AUS,1,2,3,,3,99,1,OCEA,1,0,684898
AUS,1,2,4,,2,99,1,OCEA,1,0,128946
AUS,1,2,5,,2,99,1,OCEA,1,0,117762
AUS,1,2,6,,2,99,1,OCEA,1,0,169361
AUS,1,2,7,,2,99,1,OCEA,1,0,224278
AUS,1,2,8,,2,99,1,OCEA,1,0,251610
AUS,1,2,9,,1,99,1,OCEA,1,0,12125
AUS,1,3,0,,99,99,1,OCEA,1,0,12150
AUS,1,3,1,,3,0,1,OCEA,1,0,251925
AUS,1,3,2,,3,0,1,OCEA,1,0,508433
AUS,1,3,3,,3,0,1,OCEA,1,0,86370
AUS,1,3,4,,2,1,1,OCEA,1,0,74552
AUS,1,3,5,,2,1,1,OCEA,1,0,82748
AUS,1,3,6,,2,1,1,OCEA,1,0,50690
AUS,1,3,7,,2,1,1,OCEA,1,0,22834
AUS,1,3,8,,2,1,1,OCEA,1,0,28641
AUS,1,3,9,,1,1,1,OCEA,1,0,2539
AUS,1,99,0,,99,99,1,OCEA,1,0,3580
AUS,1,99,1,,3,99,1,OCEA,1,0,24805
AUS,1,99,2,,3,99,1,OCEA,1,0,17541
AUS,1,99,3,,3,99,1,OCEA,1,0,25522
AUS,1,99,4,,2,99,1,OCEA,1,0,13519
AUS,1,99,5,,2,99,1,OCEA,1,0,9621
AUS,1,99,6,,2,99,1,OCEA,1,0,13999
AUS,1,99,7,,2,99,1,OCEA,1,0,24494
AUS,1,99,8,,2,99,1,OCEA,1,0,25161
AUS,1,99,9,,1,99,1,OCEA,1,0,6218
AUS,2,1,0,,99,99,1,OCEA,1,0,3484
AUS,2,1,1,,3,99,1,OCEA,1,0,39273
AUS,2,1,2,,3,99,1,OCEA,1,0,13568
AUS,2,1,3,,3,99,1,OCEA,1,0,16044
AUS,2,1,4,,2,99,1,OCEA,1,0,57257
AUS,2,1,5,,2,99,1,OCEA,1,0,124485
AUS,2,1,6,,2,99,1,OCEA,1,0,109753
AUS,2,1,7,,2,99,1,OCEA,1,0,11909
AUS,2,1,8,,2,99,1,OCEA,1,0,78263
AUS,2,1,9,,1,99,1,OCEA,1,0,4193
AUS,2,2,0,,99,99,1,OCEA,1,0,10369
AUS,2,2,1,,3,99,1,OCEA,1,0,112553
AUS,2,2,2,,3,99,1,OCEA,1,0,87721
AUS,2,2,3,,3,99,1,OCEA,1,0,92858
AUS,2,2,4,,2,99,1,OCEA,1,0,275112
AUS,2,2,5,,2,99,1,OCEA,1,0,390796
AUS,2,2,6,,2,99,1,OCEA,1,0,258960
AUS,2,2,7,,2,99,1,OCEA,1,0,20471
AUS,2,2,8,,2,99,1,OCEA,1,0,92985
AUS,2,2,9,,1,99,1,OCEA,1,0,7655
AUS,2,3,0,,99,99,1,OCEA,1,0,10663
AUS,2,3,1,,3,0,1,OCEA,1,0,193345
AUS,2,3,2,,3,0,1,OCEA,1,0,765299
AUS,2,3,3,,3,0,1,OCEA,1,0,35608
AUS,2,3,4,,2,1,1,OCEA,1,0,179561
AUS,2,3,5,,2,1,1,OCEA,1,0,235260
AUS,2,3,6,,2,1,1,OCEA,1,0,72122
AUS,2,3,7,,2,1,1,OCEA,1,0,4974
AUS,2,3,8,,2,1,1,OCEA,1,0,18055
AUS,2,3,9,,1,1,1,OCEA,1,0,3503
AUS,2,99,0,,99,99,1,OCEA,1,0,2296
AUS,2,99,1,,3,99,1,OCEA,1,0,17372
AUS,2,99,2,,3,99,1,OCEA,1,0,21870
AUS,2,99,3,,3,99,1,OCEA,1,0,8161
AUS,2,99,4,,2,99,1,OCEA,1,0,38644
AUS,2,99,5,,2,99,1,OCEA,1,0,56007
AUS,2,99,6,,2,99,1,OCEA,1,0,26282
AUS,2,99,7,,2,99,1,OCEA,1,0,2756
AUS,2,99,8,,2,99,1,OCEA,1,0,13847
AUS,2,99,9,,1,99,1,OCEA,1,0,5056
AUS,1,1,0,,99,99,1,OCEA,1,1,328
AUS,1,1,1,,3,99,1,OCEA,1,1,2072
AUS,1,1,2,,3,99,1,OCEA,1,1,520
AUS,1,1,3,,3,99,1,OCEA,1,1,3213
AUS,1,1,4,,2,99,1,OCEA,1,1,824
AUS,1,1,5,,2,99,1,OCEA,1,1,979
AUS,1,1,6,,2,99,1,OCEA,1,1,1217
AUS,1,1,7,,2,99,1,OCEA,1,1,8725
AUS,1,1,8,,2,99,1,OCEA,1,1,5844
AUS,1,1,9,,1,99,1,OCEA,1,1,172
AUS,1,2,0,,99,99,1,OCEA,1,1,1138
AUS,1,2,1,,3,99,1,OCEA,1,1,11077
AUS,1,2,2,,3,99,1,OCEA,1,1,4811
AUS,1,2,3,,3,99,1,OCEA,1,1,28071
AUS,1,2,4,,2,99,1,OCEA,1,1,5123
AUS,1,2,5,,2,99,1,OCEA,1,1,5160
AUS,1,2,6,,2,99,1,OCEA,1,1,5611
AUS,1,2,7,,2,99,1,OCEA,1,1,18739
AUS,1,2,8,,2,99,1,OCEA,1,1,15510
AUS,1,2,9,,1,99,1,OCEA,1,1,553
AUS,1,3,0,,99,99,1,OCEA,1,1,530
AUS,1,3,1,,3,0,1,OCEA,1,1,10464
AUS,1,3,2,,3,0,1,OCEA,1,1,18746
AUS,1,3,3,,3,0,1,OCEA,1,1,3827
AUS,1,3,4,,2,1,1,OCEA,1,1,2913
AUS,1,3,5,,2,1,1,OCEA,1,1,3248
AUS,1,3,6,,2,1,1,OCEA,1,1,2058
AUS,1,3,7,,2,1,1,OCEA,1,1,1759
AUS,1,3,8,,2,1,1,OCEA,1,1,1587
AUS,1,3,9,,1,1,1,OCEA,1,1,104
AUS,1,99,0,,99,99,1,OCEA,1,1,261
AUS,1,99,1,,3,99,1,OCEA,1,1,1265
AUS,1,99,2,,3,99,1,OCEA,1,1,957
AUS,1,99,3,,3,99,1,OCEA,1,1,1620
AUS,1,99,4,,2,99,1,OCEA,1,1,786
AUS,1,99,5,,2,99,1,OCEA,1,1,555
AUS,1,99,6,,2,99,1,OCEA,1,1,647
AUS,1,99,7,,2,99,1,OCEA,1,1,2663
AUS,1,99,8,,2,99,1,OCEA,1,1,2018
AUS,1,99,9,,1,99,1,OCEA,1,1,376
AUS,2,1,0,,99,99,1,OCEA,1,1,163
AUS,2,1,1,,3,99,1,OCEA,1,1,1368
AUS,2,1,2,,3,99,1,OCEA,1,1,568
AUS,2,1,3,,3,99,1,OCEA,1,1,737
AUS,2,1,4,,2,99,1,OCEA,1,1,2155
AUS,2,1,5,,2,99,1,OCEA,1,1,4302
AUS,2,1,6,,2,99,1,OCEA,1,1,2987
AUS,2,1,7,,2,99,1,OCEA,1,1,1428
AUS,2,1,8,,2,99,1,OCEA,1,1,3721
AUS,2,1,9,,1,99,1,OCEA,1,1,83
AUS,2,2,0,,99,99,1,OCEA,1,1,629
AUS,2,2,1,,3,99,1,OCEA,1,1,5799
AUS,2,2,2,,3,99,1,OCEA,1,1,4115
AUS,2,2,3,,3,99,1,OCEA,1,1,3776
AUS,2,2,4,,2,99,1,OCEA,1,1,11403
AUS,2,2,5,,2,99,1,OCEA,1,1,18297
AUS,2,2,6,,2,99,1,OCEA,1,1,9189
AUS,2,2,7,,2,99,1,OCEA,1,1,3127
AUS,2,2,8,,2,99,1,OCEA,1,1,7157
AUS,2,2,9,,1,99,1,OCEA,1,1,378
AUS,2,3,0,,99,99,1,OCEA,1,1,469
AUS,2,3,1,,3,0,1,OCEA,1,1,8176
AUS,2,3,2,,3,0,1,OCEA,1,1,25910
AUS,2,3,3,,3,0,1,OCEA,1,1,1710
AUS,2,3,4,,2,1,1,OCEA,1,1,7358
AUS,2,3,5,,2,1,1,OCEA,1,1,9853
AUS,2,3,6,,2,1,1,OCEA,1,1,3007
AUS,2,3,7,,2,1,1,OCEA,1,1,494
AUS,2,3,8,,2,1,1,OCEA,1,1,1170
AUS,2,3,9,,1,1,1,OCEA,1,1,132
AUS,2,99,0,,99,99,1,OCEA,1,1,144
AUS,2,99,1,,3,99,1,OCEA,1,1,1048
AUS,2,99,2,,3,99,1,OCEA,1,1,1134
AUS,2,99,3,,3,99,1,OCEA,1,1,506
AUS,2,99,4,,2,99,1,OCEA,1,1,2113
AUS,2,99,5,,2,99,1,OCEA,1,1,2952
AUS,2,99,6,,2,99,1,OCEA,1,1,1346
AUS,2,99,7,,2,99,1,OCEA,1,1,521
AUS,2,99,8,,2,99,1,OCEA,1,1,1254
AUS,2,99,9,,1,99,1,OCEA,1,1,289
AUS,1,1,0,,99,99,1,SCAC,0,1,11
AUS,1,1,1,,3,99,1,SCAC,0,1,66
AUS,1,1,2,,3,99,1,SCAC,0,1,7
AUS,1,1,3,,3,99,1,SCAC,0,1,268
AUS,1,1,4,,2,99,1,SCAC,0,1,42
AUS,1,1,5,,2,99,1,SCAC,0,1,47
AUS,1,1,6,,2,99,1,SCAC,0,1,65
AUS,1,1,7,,2,99,1,SCAC,0,1,319
AUS,1,1,8,,2,99,1,SCAC,0,1,607
AUS,1,1,9,,1,99,1,SCAC,0,1,9
AUS,1,2,0,,99,99,1,SCAC,0,1,124
AUS,1,2,1,,3,99,1,SCAC,0,1,811
AUS,1,2,2,,3,99,1,SCAC,0,1,566
AUS,1,2,3,,3,99,1,SCAC,0,1,2873
AUS,1,2,4,,2,99,1,SCAC,0,1,827
AUS,1,2,5,,2,99,1,SCAC,0,1,585
AUS,1,2,6,,2,99,1,SCAC,0,1,551
AUS,1,2,7,,2,99,1,SCAC,0,1,1301
AUS,1,2,8,,2,99,1,SCAC,0,1,2509
AUS,1,2,9,,1,99,1,SCAC,0,1,55
AUS,1,3,0,,99,99,1,SCAC,0,1,139
AUS,1,3,1,,3,0,1,SCAC,0,1,3112
AUS,1,3,2,,3,0,1,SCAC,0,1,6799
AUS,1,3,3,,3,0,1,SCAC,0,1,2459
AUS,1,3,4,,2,1,1,SCAC,0,1,1582
AUS,1,3,5,,2,1,1,SCAC,0,1,1310
AUS,1,3,6,,2,1,1,SCAC,0,1,739
AUS,1,3,7,,2,1,1,SCAC,0,1,977
AUS,1,3,8,,2,1,1,SCAC,0,1,2911
AUS,1,3,9,,1,1,1,SCAC,0,1,57
AUS,1,99,0,,99,99,1,SCAC,0,1,23
AUS,1,99,1,,3,99,1,SCAC,0,1,185
AUS,1,99,2,,3,99,1,SCAC,0,1,283
AUS,1,99,3,,3,99,1,SCAC,0,1,333
AUS,1,99,4,,2,99,1,SCAC,0,1,192
AUS,1,99,5,,2,99,1,SCAC,0,1,79
AUS,1,99,6,,2,99,1,SCAC,0,1,68
AUS,1,99,7,,2,99,1,SCAC,0,1,237
AUS,1,99,8,,2,99,1,SCAC,0,1,547
AUS,1,99,9,,1,99,1,SCAC,0,1,35
AUS,2,1,0,,99,99,1,SCAC,0,1,3
AUS,2,1,1,,3,99,1,SCAC,0,1,27
AUS,2,1,2,,3,99,1,SCAC,0,1,10
AUS,2,1,3,,3,99,1,SCAC,0,1,40
AUS,2,1,4,,2,99,1,SCAC,0,1,101
AUS,2,1,5,,2,99,1,SCAC,0,1,146
AUS,2,1,6,,2,99,1,SCAC,0,1,98
AUS,2,1,7,,2,99,1,SCAC,0,1,16
AUS,2,1,8,,2,99,1,SCAC,0,1,477
AUS,2,1,9,,1,99,1,SCAC,0,1,3
AUS,2,2,0,,99,99,1,SCAC,0,1,58
AUS,2,2,1,,3,99,1,SCAC,0,1,402
AUS,2,2,2,,3,99,1,SCAC,0,1,400
AUS,2,2,3,,3,99,1,SCAC,0,1,399
AUS,2,2,4,,2,99,1,SCAC,0,1,1819
AUS,2,2,5,,2,99,1,SCAC,0,1,1432
AUS,2,2,6,,2,99,1,SCAC,0,1,744
AUS,2,2,7,,2,99,1,SCAC,0,1,142
AUS,2,2,8,,2,99,1,SCAC,0,1,1637
AUS,2,2,9,,1,99,1,SCAC,0,1,40
AUS,2,3,0,,99,99,1,SCAC,0,1,130
AUS,2,3,1,,3,0,1,SCAC,0,1,2152
AUS,2,3,2,,3,0,1,SCAC,0,1,6761
AUS,2,3,3,,3,0,1,SCAC,0,1,984
AUS,2,3,4,,2,1,1,SCAC,0,1,4216
AUS,2,3,5,,2,1,1,SCAC,0,1,3540
AUS,2,3,6,,2,1,1,SCAC,0,1,1387
AUS,2,3,7,,2,1,1,SCAC,0,1,160
AUS,2,3,8,,2,1,1,SCAC,0,1,2821
AUS,2,3,9,,1,1,1,SCAC,0,1,55
AUS,2,99,0,,99,99,1,SCAC,0,1,23
AUS,2,99,1,,3,99,1,SCAC,0,1,101
AUS,2,99,2,,3,99,1,SCAC,0,1,239
AUS,2,99,3,,3,99,1,SCAC,0,1,84
AUS,2,99,4,,2,99,1,SCAC,0,1,566
AUS,2,99,5,,2,99,1,SCAC,0,1,368
AUS,2,99,6,,2,99,1,SCAC,0,1,130
AUS,2,99,7,,2,99,1,SCAC,0,1,37
AUS,2,99,8,,2,99,1,SCAC,0,1,557
AUS,2,99,9,,1,99,1,SCAC,0,1,40
AUS,1,1,0,,99,99,1,SCAC,1,1,3
AUS,1,1,1,,3,99,1,SCAC,1,1,18
AUS,1,1,2,,3,99,1,SCAC,1,1,11
AUS,1,1,3,,3,99,1,SCAC,1,1,77
AUS,1,1,4,,2,99,1,SCAC,1,1,19
AUS,1,1,5,,2,99,1,SCAC,1,1,20
AUS,1,1,6,,2,99,1,SCAC,1,1,15
AUS,1,1,7,,2,99,1,SCAC,1,1,93
AUS,1,1,8,,2,99,1,SCAC,1,1,150
AUS,1,1,9,,1,99,1,SCAC,1,1,7
AUS,1,2,0,,99,99,1,SCAC,1,1,38
AUS,1,2,1,,3,99,1,SCAC,1,1,303
AUS,1,2,2,,3,99,1,SCAC,1,1,196
AUS,1,2,3,,3,99,1,SCAC,1,1,1274
AUS,1,2,4,,2,99,1,SCAC,1,1,284
AUS,1,2,5,,2,99,1,SCAC,1,1,243
AUS,1,2,6,,2,99,1,SCAC,1,1,166
AUS,1,2,7,,2,99,1,SCAC,1,1,643
AUS,1,2,8,,2,99,1,SCAC,1,1,731
AUS,1,2,9,,1,99,1,SCAC,1,1,25
AUS,1,3,0,,99,99,1,SCAC,1,1,45
AUS,1,3,1,,3,0,1,SCAC,1,1,734
AUS,1,3,2,,3,0,1,SCAC,1,1,1646
AUS,1,3,3,,3,0,1,SCAC,1,1,561
AUS,1,3,4,,2,1,1,SCAC,1,1,347
AUS,1,3,5,,2,1,1,SCAC,1,1,317
AUS,1,3,6,,2,1,1,SCAC,1,1,170
AUS,1,3,7,,2,1,1,SCAC,1,1,213
AUS,1,3,8,,2,1,1,SCAC,1,1,454
AUS,1,3,9,,1,1,1,SCAC,1,1,18
AUS,1,99,0,,99,99,1,SCAC,1,1,17
AUS,1,99,1,,3,99,1,SCAC,1,1,54
AUS,1,99,2,,3,99,1,SCAC,1,1,77
AUS,1,99,3,,3,99,1,SCAC,1,1,128
AUS,1,99,4,,2,99,1,SCAC,1,1,62
AUS,1,99,5,,2,99,1,SCAC,1,1,45
AUS,1,99,6,,2,99,1,SCAC,1,1,15
AUS,1,99,7,,2,99,1,SCAC,1,1,102
AUS,1,99,8,,2,99,1,SCAC,1,1,125
AUS,1,99,9,,1,99,1,SCAC,1,1,23
AUS,2,1,1,,3,99,1,SCAC,1,1,12
AUS,2,1,2,,3,99,1,SCAC,1,1,3
AUS,2,1,3,,3,99,1,SCAC,1,1,12
AUS,2,1,4,,2,99,1,SCAC,1,1,28
AUS,2,1,5,,2,99,1,SCAC,1,1,52
AUS,2,1,6,,2,99,1,SCAC,1,1,34
AUS,2,1,7,,2,99,1,SCAC,1,1,8
AUS,2,1,8,,2,99,1,SCAC,1,1,146
AUS,2,2,0,,99,99,1,SCAC,1,1,17
AUS,2,2,1,,3,99,1,SCAC,1,1,134
AUS,2,2,2,,3,99,1,SCAC,1,1,155
AUS,2,2,3,,3,99,1,SCAC,1,1,147
AUS,2,2,4,,2,99,1,SCAC,1,1,599
AUS,2,2,5,,2,99,1,SCAC,1,1,547
AUS,2,2,6,,2,99,1,SCAC,1,1,241
AUS,2,2,7,,2,99,1,SCAC,1,1,77
AUS,2,2,8,,2,99,1,SCAC,1,1,430
AUS,2,2,9,,1,99,1,SCAC,1,1,19
AUS,2,3,0,,99,99,1,SCAC,1,1,44
AUS,2,3,1,,3,0,1,SCAC,1,1,464
AUS,2,3,2,,3,0,1,SCAC,1,1,1738
AUS,2,3,3,,3,0,1,SCAC,1,1,174
AUS,2,3,4,,2,1,1,SCAC,1,1,910
AUS,2,3,5,,2,1,1,SCAC,1,1,732
AUS,2,3,6,,2,1,1,SCAC,1,1,262
AUS,2,3,7,,2,1,1,SCAC,1,1,35
AUS,2,3,8,,2,1,1,SCAC,1,1,324
AUS,2,3,9,,1,1,1,SCAC,1,1,13
AUS,2,99,0,,99,99,1,SCAC,1,1,5
AUS,2,99,1,,3,99,1,SCAC,1,1,27
AUS,2,99,2,,3,99,1,SCAC,1,1,86
AUS,2,99,3,,3,99,1,SCAC,1,1,34
AUS,2,99,4,,2,99,1,SCAC,1,1,155
AUS,2,99,5,,2,99,1,SCAC,1,1,161
AUS,2,99,6,,2,99,1,SCAC,1,1,53
AUS,2,99,7,,2,99,1,SCAC,1,1,27
AUS,2,99,8,,2,99,1,SCAC,1,1,108
AUS,2,99,9,,1,99,1,SCAC,1,1,11
AUS,1,1,0,,99,99,1,UNK,0,1,36
AUS,1,1,1,,3,99,1,UNK,0,1,16
AUS,1,1,3,,3,99,1,UNK,0,1,38
AUS,1,1,4,,2,99,1,UNK,0,1,9
AUS,1,1,5,,2,99,1,UNK,0,1,9
AUS,1,1,6,,2,99,1,UNK,0,1,8
AUS,1,1,7,,2,99,1,UNK,0,1,32
AUS,1,1,8,,2,99,1,UNK,0,1,63
AUS,1,1,9,,1,99,1,UNK,0,1,10
AUS,1,2,0,,99,99,1,UNK,0,1,68
AUS,1,2,1,,3,99,1,UNK,0,1,130
AUS,1,2,2,,3,99,1,UNK,0,1,77
AUS,1,2,3,,3,99,1,UNK,0,1,287
AUS,1,2,4,,2,99,1,UNK,0,1,82
AUS,1,2,5,,2,99,1,UNK,0,1,51
AUS,1,2,6,,2,99,1,UNK,0,1,62
AUS,1,2,7,,2,99,1,UNK,0,1,127
AUS,1,2,8,,2,99,1,UNK,0,1,111
AUS,1,2,9,,1,99,1,UNK,0,1,26
AUS,1,3,0,,99,99,1,UNK,0,1,70
AUS,1,3,1,,3,0,1,UNK,0,1,353
AUS,1,3,2,,3,0,1,UNK,0,1,1150
AUS,1,3,3,,3,0,1,UNK,0,1,216
AUS,1,3,4,,2,1,1,UNK,0,1,133
AUS,1,3,5,,2,1,1,UNK,0,1,132
AUS,1,3,6,,2,1,1,UNK,0,1,79
AUS,1,3,7,,2,1,1,UNK,0,1,94
AUS,1,3,8,,2,1,1,UNK,0,1,67
AUS,1,3,9,,1,1,1,UNK,0,1,14
AUS,1,99,0,,99,99,1,UNK,0,1,74
AUS,1,99,1,,3,99,1,UNK,0,1,38
AUS,1,99,2,,3,99,1,UNK,0,1,60
AUS,1,99,3,,3,99,1,UNK,0,1,26
AUS,1,99,4,,2,99,1,UNK,0,1,21
AUS,1,99,5,,2,99,1,UNK,0,1,14
AUS,1,99,6,,2,99,1,UNK,0,1,19
AUS,1,99,7,,2,99,1,UNK,0,1,32
AUS,1,99,8,,2,99,1,UNK,0,1,26
AUS,1,99,9,,1,99,1,UNK,0,1,43
AUS,2,1,0,,99,99,1,UNK,0,1,10
AUS,2,1,1,,3,99,1,UNK,0,1,9
AUS,2,1,2,,3,99,1,UNK,0,1,3
AUS,2,1,3,,3,99,1,UNK,0,1,3
AUS,2,1,4,,2,99,1,UNK,0,1,20
AUS,2,1,5,,2,99,1,UNK,0,1,26
AUS,2,1,6,,2,99,1,UNK,0,1,29
AUS,2,1,8,,2,99,1,UNK,0,1,34
AUS,2,1,9,,1,99,1,UNK,0,1,7
AUS,2,2,0,,99,99,1,UNK,0,1,35
AUS,2,2,1,,3,99,1,UNK,0,1,50
AUS,2,2,2,,3,99,1,UNK,0,1,61
AUS,2,2,3,,3,99,1,UNK,0,1,46
AUS,2,2,4,,2,99,1,UNK,0,1,118
AUS,2,2,5,,2,99,1,UNK,0,1,149
AUS,2,2,6,,2,99,1,UNK,0,1,67
AUS,2,2,7,,2,99,1,UNK,0,1,11
AUS,2,2,8,,2,99,1,UNK,0,1,50
AUS,2,2,9,,1,99,1,UNK,0,1,7
AUS,2,3,0,,99,99,1,UNK,0,1,64
AUS,2,3,1,,3,0,1,UNK,0,1,225
AUS,2,3,2,,3,0,1,UNK,0,1,1062
AUS,2,3,3,,3,0,1,UNK,0,1,92
AUS,2,3,4,,2,1,1,UNK,0,1,252
AUS,2,3,5,,2,1,1,UNK,0,1,359
AUS,2,3,6,,2,1,1,UNK,0,1,124
AUS,2,3,7,,2,1,1,UNK,0,1,12
AUS,2,3,8,,2,1,1,UNK,0,1,55
AUS,2,3,9,,1,1,1,UNK,0,1,27
AUS,2,99,0,,99,99,1,UNK,0,1,49
AUS,2,99,1,,3,99,1,UNK,0,1,11
AUS,2,99,2,,3,99,1,UNK,0,1,65
AUS,2,99,3,,3,99,1,UNK,0,1,12
AUS,2,99,4,,2,99,1,UNK,0,1,52
AUS,2,99,5,,2,99,1,UNK,0,1,45
AUS,2,99,6,,2,99,1,UNK,0,1,33
AUS,2,99,8,,2,99,1,UNK,0,1,20
AUS,2,99,9,,1,99,1,UNK,0,1,25
AUS,1,1,0,,99,99,1,UNK,0,99,322
AUS,1,1,1,,3,99,1,UNK,0,99,2000
AUS,1,1,2,,3,99,1,UNK,0,99,222
AUS,1,1,3,,3,99,1,UNK,0,99,1997
AUS,1,1,4,,2,99,1,UNK,0,99,437
AUS,1,1,5,,2,99,1,UNK,0,99,452
AUS,1,1,6,,2,99,1,UNK,0,99,746
AUS,1,1,7,,2,99,1,UNK,0,99,4194
AUS,1,1,8,,2,99,1,UNK,0,99,3696
AUS,1,1,9,,1,99,1,UNK,0,99,494
AUS,1,2,0,,99,99,1,UNK,0,99,634
AUS,1,2,1,,3,99,1,UNK,0,99,4321
AUS,1,2,2,,3,99,1,UNK,0,99,1205
AUS,1,2,3,,3,99,1,UNK,0,99,12002
AUS,1,2,4,,2,99,1,UNK,0,99,1768
AUS,1,2,5,,2,99,1,UNK,0,99,1486
AUS,1,2,6,,2,99,1,UNK,0,99,2107
AUS,1,2,7,,2,99,1,UNK,0,99,5027
AUS,1,2,8,,2,99,1,UNK,0,99,5109
AUS,1,2,9,,1,99,1,UNK,0,99,862
AUS,1,3,0,,99,99,1,UNK,0,99,268
AUS,1,3,1,,3,0,1,UNK,0,99,2680
AUS,1,3,2,,3,0,1,UNK,0,99,4995
AUS,1,3,3,,3,0,1,UNK,0,99,1334
AUS,1,3,4,,2,1,1,UNK,0,99,1075
AUS,1,3,5,,2,1,1,UNK,0,99,953
AUS,1,3,6,,2,1,1,UNK,0,99,678
AUS,1,3,7,,2,1,1,UNK,0,99,647
AUS,1,3,8,,2,1,1,UNK,0,99,657
AUS,1,3,9,,1,1,1,UNK,0,99,237
AUS,1,99,0,,99,99,1,UNK,0,99,356
